Amplitude,Energy,Rise_time,Count,Max_freq,Variance
0.0003029306177759,312.794750323323,6.87e-05,20,0.069651775,35.91
0.0001370037969841,41.08506313741287,3.0000000000000004e-07,0,0.029982783,8.83
0.0002024611666543,164.80083682861638,2.83e-05,9,0.07195635,35.1
0.0002724853295573,135.12109733570284,3.96e-05,11,0.038995493,15.87
0.0001491819122715,28.443697762183582,3.4000000000000005e-06,1,0.024740046,7.73
0.000184193993723,57.71902405140948,2.15e-05,4,0.027611636,7.71
0.0001735381428465,45.17758015992424,4.5e-06,1,0.024941267,14.35
0.0002146392819417,183.80130553618375,2.93e-05,11,0.039045047,19.88
0.000395788746843,335.0796511783733,2.95e-05,20,0.0661467,36.16
0.0002283396616402,86.67938447629187,2.21e-05,5,0.031249937,13.25
0.0001309147393403,24.638987981810683,2.0000000000000002e-07,0,0.025343608,10.16
0.0006439178458253,1192.2994791189924,2.8200000000000004e-05,35,0.08487326,119.62
0.0003044528821869,142.54355805348783,4.8e-05,10,0.03399902,18.77
0.0002374732481058,301.94585401362474,4.76e-05,10,0.06243445,33.9
0.0001278702105185,26.3629579967973,1.0000000000000001e-07,1,0.018454032,7.68
0.000348598550104,414.2424003288247,2.9400000000000003e-05,25,0.097750574,41.95
0.0003896996891992,459.4188681902285,0.0002053,31,0.08496306,48.07
0.0004475457368147,393.8265317541221,4.490000000000001e-05,13,0.06116589,43.17
0.0001491819122715,42.011978571031136,7.000000000000001e-07,1,0.032849688,15.73
0.0001430928546278,25.44132598115065,4.1000000000000006e-06,1,0.02469023,7.01
0.0001948498445996,50.32956152306129,4.66e-05,3,0.028978122,8.05
0.0003044528821869,231.66239856797628,3.77e-05,13,0.05343284,24.74
0.0001537487055044,60.51376677531191,4.15e-05,1,0.01996113,8.38
0.0001750604072574,53.06359128606173,3.41e-05,4,0.027046973,8.23
0.0001461373834497,47.69906821399601,1.14e-05,3,0.030593116,9.23
0.0001659268207918,30.73067621154993,7e-06,2,0.023675995,5.23
0.0001567932343262,42.25547925544265,5e-07,2,0.025938923,9.27
0.0001994166378324,69.15113555194037,3.96e-05,5,0.0720894,48.82
0.0002405177769276,183.1876875191285,4.55e-05,13,0.03488805,21.73
0.0001598377631481,50.234645382658776,6.000000000000001e-07,2,0.05679669,24.19
0.0001598377631481,59.06824215658423,1.73e-05,3,0.041186687,13.84
0.0003029306177759,318.18800777383086,5.8200000000000005e-05,22,0.07557108,38.06
0.0002344287192839,175.05122384282734,3.0400000000000004e-05,11,0.046861965,33.05
0.0002389955125167,129.49462796209662,3.95e-05,11,0.03094192,15.47
0.0001309147393403,16.57825329643615,1.0000000000000001e-07,0,0.0204086,5.53
0.0001583154987372,54.12676328842189,2.14e-05,2,0.023417562,7.42
0.0001415705902169,34.16387828612863,4.0000000000000003e-07,1,0.0388891,14.21
0.0001978943734215,119.57959895176872,8.310000000000001e-05,11,0.047119163,23.07
0.0003105419398306,125.25417523637977,2.21e-05,6,0.03547443,16.03
0.0001339592681622,27.54116020446948,2.0000000000000002e-07,0,0.029428551,9.37
0.0006363065237706,1417.9451769158093,3.58e-05,39,0.09341316,141.45
0.0002268173972292,153.766186666021,1.24e-05,14,0.043699175,20.1
0.0002207283395855,289.3203388923103,0.000103,12,0.07117012,33.28
0.0003364204348165,388.0063370548897,2.95e-05,20,0.084805906,41.09
0.0001278702105185,42.22424220532972,1.0000000000000001e-07,1,0.032604933,14.76
0.0004368898859382,540.1162185325782,3.810000000000001e-05,35,0.08660895,56.19
0.0004840800826772,429.844426290574,4.5e-05,13,0.061699923,52.48
0.0001659268207918,33.74398559469956,2.64e-05,2,0.016164267,6.28
0.0001872385225449,38.69825589584583,4e-06,2,0.02114789,7.81
0.0002481290989823,96.34933704597108,5.3200000000000006e-05,5,0.03196181,11.44
0.0002983638245431,218.3471656725065,3.7e-05,12,0.0500976,23.45
0.0001826717293121,71.29036368118797,7.2e-05,3,0.03486528,10.45
0.0001370037969841,28.479662081007973,4.0000000000000003e-07,0,0.022911882,5.74
0.0001522264410934,45.369729729313306,3.430000000000001e-05,3,0.019917632,6.68
0.0001659268207918,52.75038656104212,3.800000000000001e-06,2,0.040667012,11.87
0.0001796272004902,30.36074426199288,7.5e-06,1,0.017571535,4.51
0.0002024611666543,54.18497357765311,2.6900000000000003e-05,4,0.06992075,47.88
0.0002344287192839,197.0365456297323,1.0600000000000002e-05,15,0.054065436,24.42
0.000138526061395,38.72365337872697,4.0000000000000003e-07,2,0.024129504,7.44
0.0002115947531199,91.47728414378676,2.53e-05,4,0.051235203,24.7
0.0001598377631481,70.54428944866862,1.13e-05,4,0.034669142,13.46
0.0002968415601322,320.0387798201365,7.21e-05,24,0.06791073,37.08
0.0002176838107636,86.68819017291125,5.5e-05,7,0.041669197,29.85
0.0001278702105185,28.54584384296832,1.0000000000000001e-07,0,0.028359765,9.9
0.0002176838107636,122.56825238438412,2.77e-05,9,0.033323284,14.55
0.0001887607869558,54.60180744815124,2.28e-05,1,0.02467805,6.77
0.0001674490852028,41.408093166028834,3.4000000000000005e-06,2,0.02251982,6.57
0.0001293924749294,25.70549687973186,1.0000000000000001e-07,0,0.028945215,13.01
0.0002131170175308,124.06883577986872,2.93e-05,9,0.04029387,14.73
0.000395788746843,450.3826477025141,3.3e-05,26,0.07868849,47.13
0.0003303313771728,133.88079179397823,1.13e-05,5,0.037578344,16.93
0.0001415705902169,37.78663456688226,3.680000000000001e-05,2,0.058276407,81.03
0.0002907525024885,174.06424428911063,0.0001002,11,0.042638324,21.91
0.0002907525024885,313.2281759800829,0.0001225,11,0.068079375,35.73
0.0003074974110088,331.7586985628058,2.96e-05,18,0.07898472,35.3
0.0001415705902169,78.28922404580942,3.0000000000000004e-07,1,0.047405347,27.82
0.0004947359335537,588.9021877840349,1.45e-05,23,0.07084808,63.19
0.0001354815325731,84.42901918655345,2.0000000000000002e-07,1,0.038814105,15.98
0.0002344287192839,50.08930504266744,7e-06,2,0.02415349,8.2
0.0002161615463527,141.17088898784257,1.07e-05,9,0.038680114,17.13
0.0001400483258059,55.29115445613315,3.0000000000000004e-07,2,0.02025164,8.66
0.0001598377631481,46.34892319338764,3.45e-05,3,0.020260297,7.28
0.0001430928546278,44.68381230843579,4.0000000000000003e-07,2,0.0327119,9.06
0.0001552709699153,26.179521432484243,6.000000000000001e-07,0,0.024062037,5.32
0.0001583154987372,43.31855856625944,1.08e-05,3,0.024400763,7.79
0.0002100724887089,71.59772883897578,3.77e-05,6,0.07056794,46.45
0.0002770521227901,163.40156529002624,1.05e-05,10,0.03258909,20.56
0.0001324370037513,22.0876532507764,2.0000000000000002e-07,1,0.016341953,5.8
0.0001674490852028,59.87104361364101,7.800000000000002e-06,3,0.04343368,22.49
0.0001902830513668,71.52496597743675,1.73e-05,4,0.035905488,15.51
0.0003044528821869,344.1658324079598,5.37e-05,21,0.07248066,37.27
0.0001339592681622,48.13054734834531,3.5e-06,1,0.025911232,8.11
0.0002115947531199,89.77593086538042,3.8400000000000005e-05,7,0.05039402,29.62
0.0002587849498588,128.5039407466454,6.0700000000000005e-05,9,0.030699586,14.81
0.0001293924749294,19.583961973030103,1.0000000000000001e-07,0,0.02377743,6.2
0.0001293924749294,25.74943267128537,1.0000000000000001e-07,1,0.021939715,6.57
0.0001872385225449,56.7693064981242,2.28e-05,1,0.025407115,6.94
0.000161360027559,46.31750076018798,6.7e-06,3,0.021004923,7.29
0.0001491819122715,31.334190850378786,4.0000000000000003e-07,1,0.051363666,20.56
0.000232906454873,130.41746496780695,2.92e-05,11,0.038152494,15.17
0.0004034000688976,339.10033225477935,3.3e-05,19,0.08111539,42.0
0.0003074974110088,186.23631238029895,2.2200000000000004e-05,7,0.044981886,21.36
0.0001430928546278,29.46219244064333,3.0000000000000004e-07,1,0.02452218,10.24
0.0006621850187565,1306.5558954270348,2.8200000000000004e-05,41,0.10102737,130.52
0.0002603072142698,150.74193968075468,6.05e-05,11,0.042272214,19.52
0.0002663962719135,289.66524412515963,0.0002165,11,0.06059562,33.05
0.0003409872280493,322.1513127848959,0.0002108,18,0.07321313,37.64
0.000441456679171,328.98036224207846,4.1800000000000006e-05,16,0.052564584,37.24
0.00048864687591,521.4676069236123,4.81e-05,22,0.069690466,55.98
0.0001704936140246,47.99271502336628,3.900000000000001e-06,1,0.034257088,15.3
0.0001552709699153,37.75966132776397,6.5e-06,1,0.024066193,7.0
0.0002146392819417,83.33006824845563,4.9e-05,5,0.027906638,11.14
0.0001309147393403,34.8168902091127,1.0000000000000001e-07,2,0.020786585,6.9
0.0001887607869558,133.72367962797995,3.72e-05,7,0.033321824,15.86
0.0001689713496137,72.65311475169354,7.49e-05,5,0.022206685,9.38
0.0001826717293121,58.19147284792471,3.78e-05,4,0.021021752,8.7
0.0001552709699153,59.20653793928007,1.09e-05,3,0.03756627,9.2
0.0001567932343262,31.3632959949944,1.17e-05,2,0.041856892,6.49
0.0001309147393403,24.41634289465557,1.0000000000000001e-07,1,0.028996464,11.72
0.0002222506039964,74.7786245325236,3.990000000000001e-05,6,0.06774526,49.13
0.0003379426992274,252.3914718676984,3.680000000000001e-05,12,0.04691473,28.35
0.0001476596478606,28.166086589814917,3.0000000000000004e-07,1,0.023748105,6.78
0.0001400483258059,33.78949714249021,3.0000000000000004e-07,1,0.024048286,7.49
0.0002039834310652,75.44554018701193,2.45e-05,5,0.051945183,24.93
0.00016288229197,59.23870190482662,2.0600000000000003e-05,4,0.03325796,12.67
0.00032576458394,349.08015265391714,1.42e-05,26,0.07316771,38.39
0.000138526061395,25.231286943892755,4.0000000000000003e-07,1,0.020662183,5.46
0.0001933275801887,124.79340557432812,7.240000000000001e-05,6,0.04723937,34.31
0.0001430928546278,24.10564084130673,4.3e-06,1,0.037249744,11.7
0.0002115947531199,125.6401428229384,3.96e-05,9,0.030790748,14.55
0.0001370037969841,34.90846945395418,1.0000000000000001e-07,0,0.024561236,7.3
0.0001659268207918,28.55576183810803,4.1000000000000006e-06,2,0.021013776,6.97
0.0001994166378324,62.52192906224589,2.3e-05,1,0.027712282,8.01
0.0001598377631481,52.01283995051206,2.2e-05,4,0.027512096,6.77
0.0001339592681622,67.21295538024457,0.0001186,2,0.036135245,15.36
0.0002252951328183,109.34598910690625,5.7e-05,7,0.0441702,13.66
0.000371432516268,317.17266460784543,2.86e-05,17,0.056823105,34.28
0.0003425094924603,369.3472513015239,5.7900000000000005e-05,20,0.06323731,38.58
0.0001400483258059,25.049518827360213,3.0000000000000004e-07,1,0.029013515,11.63
0.0006241284084832,1392.285933116215,0.0001228,45,0.10747296,137.97
0.0002846634448447,214.95168905607608,0.0001216,14,0.05473027,28.03
0.0002161615463527,293.8392370142861,0.0001955,10,0.06035105,33.73
0.0003455540212821,343.3209489902167,0.0001653,18,0.07022598,38.96
0.0001537487055044,62.9303280022981,0.0001175,1,0.05201264,32.93
0.0002466068345714,124.54981219837325,1.3e-05,8,0.06316452,55.37
0.0001476596478606,43.45231246333056,3.0000000000000004e-07,1,0.03220816,13.98
0.0001476596478606,36.99449263731209,7.000000000000001e-07,0,0.019596893,6.09
0.000184193993723,57.7376550516252,3.29e-05,4,0.024343599,9.23
0.0002222506039964,98.93292843409527,4.990000000000001e-05,6,0.030035235,11.72
0.0001933275801887,69.7250815884368,6.7e-06,5,0.02190275,9.19
0.0001354815325731,52.08856894143867,3.54e-05,3,0.0213125,7.84
0.0001735381428465,51.17120073678667,4.39e-05,1,0.019003624,7.1
0.0001567932343262,46.75213140701159,3.800000000000001e-06,1,0.033344224,9.26
0.0001598377631481,29.03145483864093,7e-06,2,0.0170825,4.77
0.0001400483258059,35.2874851747607,1.13e-05,1,0.026545111,11.04
0.0001918053157777,44.68344154226234,2.23e-05,4,0.07596924,47.14
0.0001278702105185,21.6542275940165,1.0000000000000001e-07,0,0.017762642,5.38
0.0002405177769276,181.0331652852262,4.85e-05,11,0.039890353,20.62
0.0001491819122715,38.23118320884559,7.100000000000001e-06,2,0.02173048,6.91
0.0002176838107636,191.33406919056932,0.0003557,10,0.05501573,22.55
0.0001309147393403,38.04737587835909,1.0000000000000001e-07,0,0.024229348,10.31
0.0003196755262962,328.9245619329746,3.41e-05,21,0.06858823,35.6
0.0002055056954761,119.5376096826258,3.83e-05,11,0.0586759,35.33
0.0002222506039964,118.80126806215948,2.76e-05,8,0.03811462,14.54
0.0001902830513668,58.42301632324255,2.28e-05,1,0.029300604,7.5
0.0001644045563809,46.07437084194992,3.900000000000001e-06,3,0.02241822,7.5
0.0001491819122715,34.25332562547279,3.2000000000000003e-06,2,0.035611037,14.35
0.0002161615463527,109.30705865869427,5.7400000000000006e-05,9,0.034463145,13.3
0.000371432516268,306.99522583826024,4.32e-05,18,0.060388133,32.67
0.0002755298583791,146.93296608938715,1.42e-05,4,0.055375498,18.34
0.0003425094924603,224.2405866909948,4.58e-05,13,0.05190431,30.45
0.0006195616152504,1426.0716299054272,2.25e-05,40,0.11935583,140.63
0.0002892302380775,195.0478485669043,0.0001056,13,0.06266293,24.48
0.0002389955125167,295.12180989978367,3.31e-05,11,0.06312425,35.65
0.0003394649636384,325.43055420595056,2.95e-05,15,0.08931174,42.96
0.0001446151190387,23.69464653804039,4.0000000000000003e-07,0,0.033215914,13.74
0.0004825578182662,483.748081034124,4.1200000000000005e-05,18,0.05393525,51.38
0.0001278702105185,24.69515905708795,1.0000000000000001e-07,1,0.02679755,11.86
0.0001491819122715,35.76354894146704,3.800000000000001e-06,1,0.01935736,6.99
0.0002694408007354,129.16798296328952,5.33e-05,9,0.04035943,14.95
0.0002070279598871,154.03369446016325,3.69e-05,11,0.045038372,17.39
0.0001415705902169,48.30684666381951,4.1200000000000005e-05,1,0.022785885,7.96
0.000161360027559,46.31703730247117,5e-07,3,0.03707945,8.65
0.0001689713496137,61.80180846186786,7.3e-06,2,0.029358786,9.65
0.0001476596478606,25.58916899281277,4.3e-06,2,0.014366612,4.3
0.0001370037969841,24.500136049854667,2.0000000000000002e-07,0,0.022030644,8.81
0.0002070279598871,66.19798298043257,2.92e-05,6,0.06364458,45.4
0.0001963721090105,116.68076362467096,5e-07,6,0.03250852,14.78
0.0001370037969841,32.65856762193256,3.0000000000000004e-07,2,0.024297953,7.01
0.0001750604072574,82.05305685555975,9.6e-05,4,0.05162001,24.93
0.0001720158784356,62.56549408762594,2.1900000000000004e-05,4,0.03129219,14.35
0.0003166309974744,366.7353889926743,6.85e-05,20,0.075242795,39.1
0.0001933275801887,120.73444289051372,4.47e-05,9,0.053473357,31.33
0.0001278702105185,19.76999390055729,1.0000000000000001e-07,0,0.027525583,7.95
0.0002298619260511,104.68119449567897,4.91e-05,8,0.02557553,12.37
0.0001324370037513,28.62175821698165,1.0000000000000001e-07,0,0.018717067,5.13
0.0001872385225449,55.45938960733486,2.28e-05,1,0.022735436,6.9
0.0001583154987372,52.66455419188907,2.13e-05,3,0.021696031,7.09
0.0001933275801887,60.132989915181525,3.6000000000000003e-06,3,0.045198046,16.94
0.0002131170175308,112.02088166524184,5.71e-05,8,0.051959686,28.64
0.0002618294786807,103.6676124690174,2.2e-05,4,0.027363375,13.11
0.0001415705902169,32.20873556199762,3e-06,1,0.109211124,147.84
0.0002222506039964,114.10588524162276,6.16e-05,5,0.033313222,16.76
0.0002207283395855,298.5837463528045,0.0001027,12,0.05683083,34.55
0.0001324370037513,21.24981439032885,1.0000000000000001e-07,1,0.023758689,6.45
0.000348598550104,372.4942218902012,2.39e-05,18,0.06124896,38.77
0.0001659268207918,33.63618532976975,5e-07,1,0.060613077,34.93
0.0002800966516119,244.02179626829889,8.02e-05,17,0.06992411,64.63
0.0001476596478606,73.30473630152719,4.0000000000000003e-07,3,0.03710977,16.65
0.0001339592681622,23.603438059372355,2.0000000000000002e-07,0,0.023311786,6.51
0.0001720158784356,39.30937124123035,6.000000000000001e-07,1,0.02386659,7.92
0.0002070279598871,59.00085540456018,4.26e-05,2,0.029228238,8.36
0.0002146392819417,112.1285892386283,3.72e-05,6,0.039282046,13.21
0.0001476596478606,57.95288481531136,6.100000000000001e-06,3,0.018366955,8.26
0.0001491819122715,45.84393966515241,3.680000000000001e-05,3,0.019003592,6.83
0.0001659268207918,57.72847858883238,7.9e-06,2,0.030927286,9.77
0.0001826717293121,32.49033247073085,7e-06,3,0.018420521,5.36
0.0001644045563809,58.0554943538129,3e-05,3,0.038066376,15.83
0.0002055056954761,71.37350799558352,3.78e-05,4,0.07594393,52.78
0.0001309147393403,25.09197155421993,1.0000000000000001e-07,0,0.023994725,7.15
0.0002268173972292,184.87263439435975,5.41e-05,14,0.036153402,20.89
0.0001339592681622,32.66894907478909,7.7e-06,0,0.02018299,6.45
0.00016288229197,91.50156932814755,4.61e-05,5,0.061270557,24.75
0.0001476596478606,64.95962396111857,7.35e-05,3,0.034761753,13.28
0.0003181532618853,310.48228169953217,1.4e-05,21,0.0677446,34.62
0.0001461373834497,32.81271365854328,3.0000000000000004e-07,2,0.019507159,6.32
0.0002161615463527,119.94637938885148,6.85e-05,9,0.050587796,30.97
0.0001354815325731,69.9288176007461,7.3e-06,2,0.03593393,13.15
0.0002115947531199,112.15278173144571,2.76e-05,7,0.029198337,13.28
0.0001430928546278,38.54503677466873,4.0000000000000003e-07,0,0.020112384,7.75
0.0001598377631481,30.168038543343645,3.3e-06,1,0.026929619,7.46
0.0001933275801887,59.62819177003302,2.29e-05,1,0.027967649,7.98
0.00016288229197,58.45267761711833,2.4700000000000004e-05,4,0.022128766,7.33
0.0001339592681622,20.215747532584317,1.0000000000000001e-07,1,0.022193028,10.94
0.0002024611666543,106.26075108610785,2.89e-05,6,0.035095494,13.03
0.0003562098721587,309.646852819212,1.89e-05,17,0.07332944,34.69
0.0002953192957213,121.25175439401607,2.23e-05,4,0.034736045,16.15
0.0001324370037513,38.090755520652415,7.3e-06,2,0.103313155,111.24
0.0002892302380775,436.3973476400817,0.0005329,28,0.069811255,46.14
0.0002420400413386,352.7224668503201,0.0001378,14,0.05461237,36.78
0.0003501208145149,446.9250677520313,0.0002046,26,0.07483426,45.78
0.0001354815325731,28.027790807119064,3.0000000000000004e-07,0,0.03597213,13.67
0.0003927442180211,299.2880166992677,3.8e-05,14,0.07250914,48.19
0.0004749464962116,386.3508660904474,4.5e-05,12,0.05975047,45.02
0.000138526061395,42.54634531851207,4.0000000000000003e-07,0,0.02636172,8.1
0.0001324370037513,29.738691314491664,1.0000000000000001e-07,1,0.01847565,5.68
0.0002298619260511,75.66549721940954,6.18e-05,5,0.037126902,11.07
0.0001507041766825,34.04273043895472,4.0000000000000003e-07,2,0.021794895,8.03
0.0002252951328183,149.54640415447383,3.7e-05,11,0.042299896,17.01
0.0001735381428465,62.17062811290456,3.900000000000001e-06,6,0.024659934,9.47
0.0001598377631481,73.49327090072514,2.68e-05,5,0.030742297,10.67
0.0001552709699153,25.76991750236833,4.5e-06,1,0.017612118,4.3
0.0001430928546278,39.92567731304314,3.0000000000000004e-07,1,0.036517937,15.55
0.0001994166378324,82.85317025785903,3.8e-05,7,0.06714082,47.2
0.0002481290989823,201.500848432668,4.7900000000000006e-05,15,0.039230403,22.55
0.0001324370037513,45.12446790557791,1.0000000000000001e-07,2,0.02434731,8.45
0.0001735381428465,80.8300846324438,7.600000000000001e-06,4,0.047109697,25.99
0.0002039834310652,66.61843182112182,1.12e-05,3,0.04102815,12.89
0.0003455540212821,371.88885342050514,7.240000000000001e-05,19,0.0663515,39.69
0.0001765826716684,109.18795002547434,1.75e-05,6,0.055899855,29.32
0.0001324370037513,27.11857945828291,1.0000000000000001e-07,1,0.032341838,10.75
0.0002389955125167,119.13810913073634,2.76e-05,7,0.02733478,13.84
0.0001887607869558,58.99566467813191,2.29e-05,1,0.026808713,7.3
0.000161360027559,62.40587924995688,2.14e-05,3,0.025925143,8.2
0.0001370037969841,61.866229084504326,4.61e-05,2,0.044606905,17.02
0.000231384190462,143.6691114645305,5.7400000000000006e-05,12,0.04461196,16.66
0.0003973110112539,308.8045647646831,2.6900000000000003e-05,16,0.061015356,33.78
0.000278574387201,126.70266598449504,2.21e-05,4,0.033364672,15.99
0.000674363134044,1323.5958453009562,2.8e-05,46,0.10486372,130.16
0.0003562098721587,267.05101021654474,7.45e-05,14,0.03197378,30.45
0.0002222506039964,304.72697108065296,0.000162,11,0.053271756,33.76
0.0003668657230352,355.958977469885,2.95e-05,17,0.07720226,43.09
0.0004018778044867,316.0768651822219,0.0002167,14,0.060998958,34.69
0.0004566793232804,601.7605440622743,0.000383,27,0.07378047,61.03
0.0001370037969841,23.503145809454857,7.4e-06,2,0.03224652,13.08
0.000161360027559,69.3664580071699,6.9e-06,4,0.023207178,9.82
0.000138526061395,24.114909995642915,1.0000000000000001e-07,0,0.02101335,6.38
0.0002146392819417,85.46725716374927,4.61e-05,4,0.033503566,12.0
0.0001293924749294,28.547512290748827,1.0000000000000001e-07,1,0.028082853,6.83
0.0001309147393403,20.813607987268096,1.0000000000000001e-07,1,0.028222175,5.9
0.0001887607869558,112.4379009188267,3.680000000000001e-05,9,0.043673225,13.7
0.0001476596478606,52.129631295147966,3.0000000000000004e-07,1,0.026117658,8.17
0.0001720158784356,62.27546224844679,1.02e-05,4,0.024415608,8.32
0.0001735381428465,51.89048711327445,2.32e-05,4,0.027779205,8.96
0.0001537487055044,28.41107033892022,4.5e-06,2,0.025839405,5.61
0.0001659268207918,41.55630694386439,4e-06,1,0.024750944,8.4
0.0002100724887089,70.75349426203627,3.3600000000000004e-05,3,0.06398222,47.28
0.0002587849498588,208.95806847921364,1.07e-05,17,0.049769305,23.9
0.0001491819122715,39.94356678091197,7.800000000000002e-06,1,0.026059493,7.86
0.0001278702105185,25.88244503600959,1.0000000000000001e-07,0,0.020020846,6.28
0.0002192060751745,94.1260376868943,7.800000000000002e-06,4,0.06614637,27.02
0.0002055056954761,72.8122661316458,3.26e-05,5,0.038959358,12.65
0.0002694408007354,292.1582758754193,1.4e-05,19,0.06941028,35.15
0.0001309147393403,17.998380432282694,2.0000000000000002e-07,0,0.017695751,6.25
0.0001963721090105,113.98937197161696,3.85e-05,8,0.051099952,32.24
0.0001644045563809,82.88802227816308,4.1000000000000006e-06,2,0.040168274,12.91
0.0002405177769276,120.06205843496704,2.78e-05,9,0.034461316,13.82
0.0001461373834497,31.538112245774805,3.0000000000000004e-07,0,0.020985259,6.65
0.0001750604072574,50.22723005918984,2.29e-05,1,0.025182303,6.2
0.0001644045563809,48.96477123860176,1.14e-05,2,0.022694945,7.17
0.0001430928546278,34.20419910749103,4.0000000000000003e-07,1,0.05081586,17.96
0.0001933275801887,116.31732008314924,2.92e-05,8,0.048272748,22.14
0.0003059751465978,176.73783916583915,2.28e-05,6,0.042754952,21.2
0.0001461373834497,31.68799447139088,7.2000000000000005e-06,0,0.02541722,10.55
0.0005769382117442,1377.9617527712517,2.81e-05,40,0.104184315,130.55
0.0004140559197742,468.8914804640904,0.0002376,22,0.07302725,49.37
0.0002679185363245,319.26276621911126,4.190000000000001e-05,12,0.06668335,36.34
0.0001522264410934,30.71269405213774,5e-07,1,0.02512509,7.87
0.0001278702105185,15.33349856063018,1.0000000000000001e-07,1,0.08329544,39.52
0.0004216672418289,383.9673030528981,3.82e-05,21,0.06294878,47.34
0.000465812909746,387.1280846815364,4.5e-05,12,0.066788,48.6
0.0001446151190387,38.10808883926108,3.7e-06,1,0.032001223,7.65
0.00016288229197,33.18941209076575,5e-07,1,0.03073426,7.72
0.0001994166378324,70.52324846832549,5.9e-05,4,0.027651567,9.51
0.0001278702105185,29.593629049130403,1.0000000000000001e-07,1,0.020017281,6.89
0.000185716258134,86.1618875897028,6.7e-06,5,0.03459073,11.11
0.0001370037969841,42.05183593467672,2.0000000000000002e-07,0,0.014672303,6.61
0.000161360027559,47.84496470324753,4.71e-05,4,0.018343063,6.6
0.0001796272004902,72.42945005756145,2.98e-05,6,0.033257443,11.05
0.0001476596478606,23.689085045438684,4.0000000000000003e-07,1,0.017727014,4.61
0.0001370037969841,41.89147956466076,3.0000000000000004e-07,1,0.026094938,7.96
0.0001902830513668,62.39290243388622,3.77e-05,6,0.062239543,44.46
0.0001293924749294,17.4058960871139,1.0000000000000001e-07,1,0.022443218,6.3
0.0001370037969841,22.67318573019306,3.0000000000000004e-07,0,0.022447662,7.9
0.0002511736278042,177.88211626864089,6.429999999999999e-05,12,0.038826223,20.81
0.0001537487055044,50.11757596339279,1.09e-05,3,0.027478073,8.73
0.0001293924749294,26.807506638760614,1.0000000000000001e-07,0,0.023066187,5.75
0.0001278702105185,31.98497817632217,1.0000000000000001e-07,0,0.017651258,5.65
0.0001400483258059,29.4909268190855,3.0000000000000004e-07,0,0.037673436,19.99
0.0001750604072574,89.72754587974555,5.02e-05,5,0.036004413,14.39
0.0002709630651463,317.2825040867292,0.0001821,20,0.06193297,34.36
0.0002055056954761,93.62985985527844,3.49e-05,6,0.057702698,33.72
0.0001324370037513,27.84324194428567,7.2000000000000005e-06,0,0.02940752,11.49
